NAME_REF,NAME_OTHER,CHR,BIN_START,BIN_END,BIN_SIZE,GAP_BOTH,GAP_REF,GAP_OTHER,DIFF,SAME
mGorGor1#M#chr17_mat_hsa18,mGorGor1#P#chr17_pat_hsa18,17,105000001,106000000,1000000,0.000000,0.000000,0.007471,0.992529,0.002223,0.997777
mGorGor1#M#chr17_mat_hsa18,mGorGor1#P#chr17_pat_hsa18,17,106000001,107000000,1000000,0.000000,0.000000,0.001982,0.998018,0.002595,0.997405
mGorGor1#M#chr17_mat_hsa18,mGorGor1#P#chr17_pat_hsa18,17,107000001,108000000,1000000,0.000000,0.000000,0.006960,0.993040,0.003700,0.996300
mGorGor1#M#chr17_mat_hsa18,mGorGor1#P#chr17_pat_hsa18,17,108000001,109000000,1000000,0.000000,0.000000,0.010647,0.989353,0.002323,0.997677
mGorGor1#M#chr17_mat_hsa18,mGorGor1#P#chr17_pat_hsa18,17,109000001,110000000,1000000,0.000000,0.000000,0.031034,0.968966,0.002415,0.997585
mGorGor1#M#chr17_mat_hsa18,mGorGor1#P#chr17_pat_hsa18,17,110000001,111000000,1000000,0.000000,0.000000,0.394851,0.605149,0.004715,0.995285
mGorGor1#M#chr17_mat_hsa18,mGorGor1#P#chr17_pat_hsa18,17,111000001,112000000,1000000,0.000000,0.000000,0.358026,0.641974,0.011923,0.988077
mGorGor1#M#chr17_mat_hsa18,mGorGor1#P#chr17_pat_hsa18,17,112000001,113000000,1000000,0.000000,0.000000,0.348441,0.651559,0.012309,0.987691
mGorGor1#M#chr17_mat_hsa18,mGorGor1#P#chr17_pat_hsa18,17,113000001,114000000,1000000,0.000000,0.000000,0.962333,0.037667,0.074123,0.925877
mGorGor1#M#chr17_mat_hsa18,mGorGor1#P#chr17_pat_hsa18,17,114000001,115000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr17_mat_hsa18,mGorGor1#P#chr17_pat_hsa18,17,115000001,116000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr17_mat_hsa18,mGorGor1#P#chr17_pat_hsa18,17,116000001,117000000,54869,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,1,1000000,1000000,0.000000,0.000000,0.669129,0.330871,0.012579,0.987421
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,1000001,2000000,1000000,0.000000,0.000000,0.901495,0.098505,0.015218,0.984782
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,2000001,3000000,1000000,0.000000,0.000000,0.598114,0.401886,0.048083,0.951917
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,3000001,4000000,1000000,0.000000,0.000000,0.643635,0.356365,0.021189,0.978811
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,4000001,5000000,1000000,0.000000,0.000000,0.246055,0.753945,0.004625,0.995375
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,5000001,6000000,1000000,0.000000,0.000000,0.026902,0.973098,0.003356,0.996644
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,6000001,7000000,1000000,0.000000,0.000000,0.099316,0.900684,0.001926,0.998074
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,7000001,8000000,1000000,0.000000,0.000000,0.003514,0.996486,0.001946,0.998054
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,8000001,9000000,1000000,0.000000,0.000000,0.001280,0.998720,0.001871,0.998129
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,9000001,10000000,1000000,0.000000,0.000000,0.003092,0.996908,0.002207,0.997793
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,10000001,11000000,1000000,0.000000,0.000000,0.001304,0.998696,0.002232,0.997768
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,11000001,12000000,1000000,0.000000,0.000000,0.001449,0.998551,0.003340,0.996660
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,12000001,13000000,1000000,0.000000,0.000000,0.001510,0.998490,0.001933,0.998067
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,13000001,14000000,1000000,0.000000,0.000000,0.001638,0.998362,0.002779,0.997221
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,14000001,15000000,1000000,0.000000,0.000000,0.000956,0.999044,0.002494,0.997506
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,15000001,16000000,1000000,0.000000,0.000000,0.001580,0.998420,0.002020,0.997980
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,16000001,17000000,1000000,0.000000,0.000000,0.033777,0.966223,0.001404,0.998596
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,17000001,18000000,1000000,0.000000,0.000000,0.173289,0.826711,0.001732,0.998268
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,18000001,19000000,1000000,0.000000,0.000000,0.001832,0.998168,0.002599,0.997401
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,19000001,20000000,1000000,0.000000,0.000000,0.020961,0.979039,0.003639,0.996361
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,20000001,21000000,1000000,0.000000,0.000000,0.000843,0.999157,0.001936,0.998064
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,21000001,22000000,1000000,0.000000,0.000000,0.007510,0.992490,0.002918,0.997082
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,22000001,23000000,1000000,0.000000,0.000000,0.001360,0.998640,0.000622,0.999378
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,23000001,24000000,1000000,0.000000,0.000000,0.002688,0.997312,0.002102,0.997898
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,24000001,25000000,1000000,0.000000,0.000000,0.002117,0.997883,0.002271,0.997729
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,25000001,26000000,1000000,0.000000,0.000000,0.000858,0.999142,0.000846,0.999154
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,26000001,27000000,1000000,0.000000,0.000000,0.001036,0.998964,0.002529,0.997471
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,27000001,28000000,1000000,0.000000,0.000000,0.001913,0.998087,0.002423,0.997577
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,28000001,29000000,1000000,0.000000,0.000000,0.001469,0.998531,0.002120,0.997880
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,29000001,30000000,1000000,0.000000,0.000000,0.002404,0.997596,0.001880,0.998120
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,30000001,31000000,1000000,0.000000,0.000000,0.017237,0.982763,0.000657,0.999343
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,31000001,32000000,1000000,0.000000,0.000000,0.000046,0.999954,0.000094,0.999906
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,32000001,33000000,1000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,33000001,34000000,1000000,0.000000,0.000000,0.000001,0.999999,0.000000,1.000000
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,34000001,35000000,1000000,0.000000,0.000000,0.000000,1.000000,0.000003,0.999997
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,35000001,36000000,1000000,0.000000,0.000000,0.000000,1.000000,0.000001,0.999999
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,36000001,37000000,1000000,0.000000,0.000000,0.000002,0.999998,0.000001,0.999999
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,37000001,38000000,1000000,0.000000,0.000000,0.000000,1.000000,0.000001,0.999999
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,38000001,39000000,1000000,0.000000,0.000000,0.000000,1.000000,0.000004,0.999996
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,39000001,40000000,1000000,0.000000,0.000000,0.010403,0.989597,0.000036,0.999964
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,40000001,41000000,1000000,0.000000,0.000000,0.014701,0.985299,0.000046,0.999954
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,41000001,42000000,1000000,0.000000,0.000000,0.012717,0.987283,0.000030,0.999970
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,42000001,43000000,1000000,0.000000,0.000000,0.000080,0.999920,0.000028,0.999972
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,43000001,44000000,1000000,0.000000,0.000000,0.037375,0.962625,0.000014,0.999986
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,44000001,45000000,1000000,0.000000,0.000000,0.009261,0.990739,0.000037,0.999963
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,45000001,46000000,1000000,0.000000,0.000000,0.019461,0.980539,0.000036,0.999964
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,46000001,47000000,1000000,0.000000,0.000000,0.000074,0.999926,0.000259,0.999741
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,47000001,48000000,1000000,0.000000,0.000000,0.000150,0.999850,0.000023,0.999977
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,48000001,49000000,1000000,0.000000,0.000000,0.000210,0.999790,0.000017,0.999983
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,49000001,50000000,1000000,0.000000,0.000000,0.010534,0.989466,0.000014,0.999986
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,50000001,51000000,1000000,0.000000,0.000000,0.010270,0.989730,0.000038,0.999962
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,51000001,52000000,1000000,0.000000,0.000000,0.014037,0.985963,0.000025,0.999975
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,52000001,53000000,1000000,0.000000,0.000000,0.000102,0.999898,0.000028,0.999972
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,53000001,54000000,1000000,0.000000,0.000000,0.249584,0.750416,0.002924,0.997076
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,54000001,55000000,1000000,0.000000,0.000000,0.603061,0.396939,0.000023,0.999977
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,55000001,56000000,1000000,0.000000,0.000000,0.000245,0.999755,0.000036,0.999964
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,56000001,57000000,1000000,0.000000,0.000000,0.115010,0.884990,0.000203,0.999797
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,57000001,58000000,1000000,0.000000,0.000000,0.000360,0.999640,0.000054,0.999946
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,58000001,59000000,1000000,0.000000,0.000000,0.006821,0.993179,0.000064,0.999936
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,59000001,60000000,1000000,0.000000,0.000000,0.000045,0.999955,0.000033,0.999967
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,60000001,61000000,1000000,0.000000,0.000000,0.005485,0.994515,0.000083,0.999917
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,61000001,62000000,1000000,0.000000,0.000000,0.012136,0.987864,0.000021,0.999979
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,62000001,63000000,1000000,0.000000,0.000000,0.012858,0.987142,0.000057,0.999943
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,63000001,64000000,1000000,0.000000,0.000000,0.000220,0.999780,0.000017,0.999983
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,64000001,65000000,1000000,0.000000,0.000000,0.018031,0.981969,0.000025,0.999975
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,65000001,66000000,1000000,0.000000,0.000000,0.009875,0.990125,0.000038,0.999962
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,66000001,67000000,1000000,0.000000,0.000000,0.000005,0.999995,0.000008,0.999992
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,67000001,68000000,1000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,68000001,69000000,1000000,0.000000,0.000000,0.000001,0.999999,0.000003,0.999997
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,69000001,70000000,1000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,70000001,71000000,1000000,0.000000,0.000000,0.000000,1.000000,0.000001,0.999999
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,71000001,72000000,1000000,0.000000,0.000000,0.000340,0.999660,0.000021,0.999979
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,72000001,73000000,1000000,0.000000,0.000000,0.011232,0.988768,0.001293,0.998707
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,73000001,74000000,1000000,0.000000,0.000000,0.000000,1.000000,0.000040,0.999960
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,74000001,75000000,1000000,0.000000,0.000000,0.005780,0.994220,0.000142,0.999858
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,75000001,76000000,1000000,0.000000,0.000000,0.000000,1.000000,0.000012,0.999988
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,76000001,77000000,1000000,0.000000,0.000000,0.000025,0.999975,0.000001,0.999999
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,77000001,78000000,1000000,0.000000,0.000000,0.000000,1.000000,0.000002,0.999998
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,78000001,79000000,1000000,0.000000,0.000000,0.000112,0.999888,0.000293,0.999707
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,79000001,80000000,1000000,0.000000,0.000000,0.001985,0.998015,0.001724,0.998276
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,80000001,81000000,1000000,0.000000,0.000000,0.000429,0.999571,0.001199,0.998801
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,81000001,82000000,1000000,0.000000,0.000000,0.004218,0.995782,0.001797,0.998203
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,82000001,83000000,1000000,0.000000,0.000000,0.000807,0.999193,0.002089,0.997911
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,83000001,84000000,1000000,0.000000,0.000000,0.001203,0.998797,0.001648,0.998352
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,84000001,85000000,1000000,0.000000,0.000000,0.001655,0.998345,0.001921,0.998079
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,85000001,86000000,1000000,0.000000,0.000000,0.001061,0.998939,0.002507,0.997493
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,86000001,87000000,1000000,0.000000,0.000000,0.001532,0.998468,0.002153,0.997847
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,87000001,88000000,1000000,0.000000,0.000000,0.001387,0.998613,0.001810,0.998190
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,88000001,89000000,1000000,0.000000,0.000000,0.001243,0.998757,0.001558,0.998442
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,89000001,90000000,1000000,0.000000,0.000000,0.001021,0.998979,0.001984,0.998016
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,90000001,91000000,1000000,0.000000,0.000000,0.001624,0.998376,0.002638,0.997362
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,91000001,92000000,1000000,0.000000,0.000000,0.004613,0.995387,0.001929,0.998071
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,92000001,93000000,1000000,0.000000,0.000000,0.001190,0.998810,0.002435,0.997565
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,93000001,94000000,1000000,0.000000,0.000000,0.000699,0.999301,0.001085,0.998915
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,94000001,95000000,1000000,0.000000,0.000000,0.002399,0.997601,0.002829,0.997171
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,95000001,96000000,1000000,0.000000,0.000000,0.001769,0.998231,0.002026,0.997974
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,96000001,97000000,1000000,0.000000,0.000000,0.001391,0.998609,0.002732,0.997268
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,97000001,98000000,1000000,0.000000,0.000000,0.000606,0.999394,0.001129,0.998871
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,98000001,99000000,1000000,0.000000,0.000000,0.000634,0.999366,0.000665,0.999335
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,99000001,100000000,1000000,0.000000,0.000000,0.000951,0.999049,0.001060,0.998940
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,100000001,101000000,1000000,0.000000,0.000000,0.000507,0.999493,0.000801,0.999199
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,101000001,102000000,1000000,0.000000,0.000000,0.011865,0.988135,0.000793,0.999207
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,102000001,103000000,1000000,0.000000,0.000000,0.000978,0.999022,0.001007,0.998993
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,103000001,104000000,1000000,0.000000,0.000000,0.024039,0.975961,0.001023,0.998977
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,104000001,105000000,1000000,0.000000,0.000000,0.001235,0.998765,0.001869,0.998131
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,105000001,106000000,1000000,0.000000,0.000000,0.000102,0.999898,0.000032,0.999968
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,106000001,107000000,1000000,0.000000,0.000000,0.000261,0.999739,0.000307,0.999693
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,107000001,108000000,1000000,0.000000,0.000000,0.003215,0.996785,0.001796,0.998204
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,108000001,109000000,1000000,0.000000,0.000000,0.002423,0.997577,0.003106,0.996894
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,109000001,110000000,1000000,0.000000,0.000000,0.001360,0.998640,0.002705,0.997295
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,110000001,111000000,1000000,0.000000,0.000000,0.001368,0.998632,0.002828,0.997172
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,111000001,112000000,1000000,0.000000,0.000000,0.000606,0.999394,0.002168,0.997832
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,112000001,113000000,1000000,0.000000,0.000000,0.001334,0.998666,0.002408,0.997592
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,113000001,114000000,1000000,0.000000,0.000000,0.002838,0.997162,0.002619,0.997381
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,114000001,115000000,1000000,0.000000,0.000000,0.002901,0.997099,0.002440,0.997560
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,115000001,116000000,1000000,0.000000,0.000000,0.000982,0.999018,0.003253,0.996747
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,116000001,117000000,1000000,0.000000,0.000000,0.004167,0.995833,0.002962,0.997038
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,117000001,118000000,1000000,0.000000,0.000000,0.002812,0.997188,0.002640,0.997360
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,118000001,119000000,1000000,0.000000,0.000000,0.027596,0.972404,0.002821,0.997179
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,119000001,120000000,1000000,0.000000,0.000000,0.006064,0.993936,0.003206,0.996794
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,120000001,121000000,1000000,0.000000,0.000000,0.004967,0.995033,0.002378,0.997622
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,121000001,122000000,1000000,0.000000,0.000000,0.006745,0.993255,0.000937,0.999063
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,122000001,123000000,1000000,0.000000,0.000000,0.243659,0.756341,0.007085,0.992915
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,123000001,124000000,1000000,0.000000,0.000000,0.836417,0.163583,0.020980,0.979020
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,124000001,125000000,1000000,0.000000,0.000000,0.913494,0.086506,0.060967,0.939033
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,125000001,126000000,1000000,0.000000,0.000000,0.909824,0.090176,0.036285,0.963715
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,126000001,127000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,127000001,128000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,128000001,129000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,129000001,130000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr18_mat_hsa16,mGorGor1#P#chr18_pat_hsa16,18,130000001,131000000,721292,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr19_mat_hsa5x17,mGorGor1#P#chr19_pat_hsa5x17,19,1,1000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr19_mat_hsa5x17,mGorGor1#P#chr19_pat_hsa5x17,19,1000001,2000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr19_mat_hsa5x17,mGorGor1#P#chr19_pat_hsa5x17,19,2000001,3000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr19_mat_hsa5x17,mGorGor1#P#chr19_pat_hsa5x17,19,3000001,4000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr19_mat_hsa5x17,mGorGor1#P#chr19_pat_hsa5x17,19,4000001,5000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr19_mat_hsa5x17,mGorGor1#P#chr19_pat_hsa5x17,19,5000001,6000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr19_mat_hsa5x17,mGorGor1#P#chr19_pat_hsa5x17,19,6000001,7000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr19_mat_hsa5x17,mGorGor1#P#chr19_pat_hsa5x17,19,7000001,8000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr19_mat_hsa5x17,mGorGor1#P#chr19_pat_hsa5x17,19,8000001,9000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr19_mat_hsa5x17,mGorGor1#P#chr19_pat_hsa5x17,19,9000001,10000000,1000000,0.000000,0.000000,0.839402,0.160598,0.060586,0.939414
mGorGor1#M#chr19_mat_hsa5x17,mGorGor1#P#chr19_pat_hsa5x17,19,10000001,11000000,1000000,0.000000,0.000000,0.497523,0.502477,0.031398,0.968602
mGorGor1#M#chr19_mat_hsa5x17,mGorGor1#P#chr19_pat_hsa5x17,19,11000001,12000000,1000000,0.000000,0.000000,0.484082,0.515918,0.036574,0.963426
mGorGor1#M#chr19_mat_hsa5x17,mGorGor1#P#chr19_pat_hsa5x17,19,12000001,13000000,1000000,0.000000,0.000000,0.033526,0.966474,0.003365,0.996635
mGorGor1#M#chr19_mat_hsa5x17,mGorGor1#P#chr19_pat_hsa5x17,19,13000001,14000000,1000000,0.000000,0.000000,0.003041,0.996959,0.000923,0.999077
mGorGor1#M#chr19_mat_hsa5x17,mGorGor1#P#chr19_pat_hsa5x17,19,14000001,15000000,1000000,0.000000,0.000000,0.004568,0.995432,0.002693,0.997307
mGorGor1#M#chr19_mat_hsa5x17,mGorGor1#P#chr19_pat_hsa5x17,19,15000001,16000000,1000000,0.000000,0.000000,0.008393,0.991607,0.002875,0.997125
mGorGor1#M#chr19_mat_hsa5x17,mGorGor1#P#chr19_pat_hsa5x17,19,16000001,17000000,1000000,0.000000,0.000000,0.017866,0.982134,0.001977,0.998023
mGorGor1#M#chr19_mat_hsa5x17,mGorGor1#P#chr19_pat_hsa5x17,19,17000001,18000000,1000000,0.000000,0.000000,0.001753,0.998247,0.002732,0.997268
